"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180828"
NA,2018,"Tottori","Jul",39,"GmJMC039","D1",177,0,0.01235,0.02365,0.02882,0.02326,0.03324,0.02856,0.03689,0.03788,0.03292,0.03494,0.03559,0.03252,0.02765,0.02954,0.03408,0.03764,0.03544,0.0555,0.03646,0.0459,0.02521,0.02418,0.03628,0.03177
NA,2018,"Tottori","Jul",1,"GmWMC001","D1",178,0,0.0193,0.02517,0.03138,0.02797,0.0316,0.03005,0.05139,0.05039,0.04083,0.04485,0.04133,0.04673,0.04183,0.02855,0.04076,0.06474,0.063,0.05014,0.02673,0.04638,0.02406,0.0208,0.00427,0.00207
NA,2018,"Tottori","Jul",122,"GmWMC122","D1",179,0,0.01664,0.02386,0.032,0.02663,0.03366,0.03109,0.04692,0.0374,0.03563,0.02818,0.03543,0.04257,0.02989,0.02443,0.02093,0.0613,0.0665,0.04711,0.02345,0.05932,0.02648,0.03407,0.0258,0.03564
NA,2018,"Tottori","Jul",165,"GmWMC165","D1",180,0,0.00748,0.0116,0.01202,0.01189,0.01382,0.01171,0.02085,0.01902,0.01809,0.02199,0.02466,0.02687,0.02574,0.01931,0.02128,0.03573,0.03693,0.04816,0.026,0.04036,0.02011,0.0221,0.02052,0.00904
NA,2018,"Tottori","Jul",186,"GmWMC186","D1",181,0,0.00318,0.00612,0.00631,0.00861,0.01008,0.01011,0.01588,0.01372,0.01383,0.01284,0.01237,0.01397,0.01222,0.00612,0.01081,0.01528,0.01994,0.03084,0.01296,0.02402,0.00807,0.01076,0.01077,0.00569
NA,2018,"Tottori","Jul",107,"GmWMC107","D1",182,0,0.01954,0.02395,0.02543,0.02858,0.03297,0.02886,0.04744,0.04024,0.03616,0.03823,0.03981,0.04281,0.03768,0.02329,0.03011,0.06249,0.06706,0.05793,0.03183,0.05957,0.02969,0.03723,0.0244,0.02896
NA,2018,"Tottori","Jul",166,"GmWMC166","D1",183,0,0.00688,0.01328,0.00949,0.01438,0.01658,0.01228,0.02882,0.02357,0.0212,0.0217,0.02626,0.03027,0.02516,0.01042,0.01395,0.02798,0.03442,0.02699,0.01167,0.03044,0.00743,0.01044,0.00572,0.00445
NA,2018,"Tottori","Jul",101,"GmJMC101","D1",184,0,0.01535,0.02641,0.02839,0.03238,0.03139,0.03587,0.05313,0.05435,0.05575,0.05676,0.06011,0.06281,0.05866,0.03662,0.05911,0.07661,0.08972,0.07506,0.05512,0.08397,0.06498,0.06742,0.05573,0.04192
NA,2018,"Tottori","Jul",9,"GmJMC009","D1",185,0,0.01038,0.01775,0.01602,0.01945,0.02671,0.02515,0.04072,0.03607,0.03665,0.04049,0.03821,0.04241,0.0333,0.01496,0.0257,0.043,0.04369,0.05036,0.02764,0.04596,0.02037,0.02099,0.01517,0.00892
NA,2018,"Tottori","Jul",42,"GmWMC042","D1",186,0,0.00567,0.00769,0.01021,0.00918,0.01283,0.01021,0.0173,0.0169,0.02014,0.02595,0.0265,0.0309,0.03031,0.0344,0.0393,0.05615,0.05874,0.05352,0.03589,0.06186,0.04804,0.04515,0.02999,0.02831
NA,2018,"Tottori","Jul",23,"GmJMC023","D1",187,0,0.02055,0.03097,0.03478,0.03686,0.04016,0.03919,0.0565,0.058,0.05089,0.057,0.05305,0.05796,0.05451,0.0454,0.04881,0.07421,0.07761,0.07747,0.04969,0.08308,0.05696,0.05812,0.05291,0.04468
NA,2018,"Tottori","Jul",21,"GmJMC021","D1",188,0,0.02167,0.02797,0.03323,0.03344,0.03479,0.03281,0.04985,0.04011,0.03577,0.03407,0.04173,0.03496,0.03238,0.01965,0.02916,0.04735,0.05188,0.05595,0.03465,0.05709,0.03077,0.0418,0.04014,0.0281
NA,2018,"Tottori","Jul",74,"GmWMC074","D1",189,0,0.00992,0.01618,0.01483,0.01893,0.02485,0.02158,0.03655,0.03074,0.0278,0.0346,0.0364,0.03737,0.03169,0.02367,0.02748,0.04978,0.05665,0.04864,0.03342,0.05482,0.03299,0.04067,0.0241,0.01973
NA,2018,"Tottori","Jul",188,"GmWMC188","D1",190,0,0.00696,0.01132,0.01286,0.01299,0.0153,0.01597,0.02712,0.02752,0.02614,0.02981,0.03042,0.03529,0.03192,0.02308,0.02894,0.05853,0.05309,0.04494,0.02392,0.04822,0.0204,0.03023,0.03264,0.01834
NA,2018,"Tottori","Jul",150,"GmWMC150","D1",191,0,0.00465,0.00632,0.00645,0.00561,0.00808,0.00707,0.01073,0.01429,0.01423,0.01827,0.01822,0.02009,0.02244,0.02701,0.02568,0.0409,0.03993,0.04494,0.03121,0.05245,0.04185,0.04311,0.01906,0.0214
NA,2018,"Tottori","Jul",140,"GmWMC140","D1",192,0,0.00529,0.008,0.00907,0.00921,0.01034,0.00956,0.0159,0.01556,0.01343,0.01682,0.01643,0.01942,0.01572,0.00889,0.01557,0.03519,0.03043,0.02456,0.01593,0.02527,0.0147,0.01841,0.01379,0.00781
NA,2018,"Tottori","Jul",119,"GmWMC119","D1",193,0,0.0157,0.02009,0.02438,0.02521,0.03012,0.02813,0.04651,0.04449,0.04581,0.0475,0.05054,0.05123,0.04376,0.03055,0.03613,0.07178,0.08385,0.05646,0.03582,0.06757,0.04755,0.05244,0.04258,0.02607
NA,2018,"Tottori","Jul",156,"GmWMC156","D1",194,0,0.00362,0.00687,0.00774,0.00826,0.00928,0.00797,0.01506,0.01686,0.01505,0.02199,0.02184,0.02626,0.02526,0.00774,0.01117,0.02973,0.03434,0.02426,0.01127,0.03252,0.02001,0.0207,0.00895,0.01131
NA,2018,"Tottori","Jul",148,"GmWMC148","D1",195,0,0.01554,0.02246,0.02492,0.02138,0.02676,0.02632,0.03834,0.04398,0.04417,0.04375,0.05007,0.05367,0.04504,0.02606,0.04198,0.06587,0.08535,0.05795,0.04442,0.07704,0.05355,0.05218,0.04578,0.03523
NA,2018,"Tottori","Jul",154,"GmWMC154","D1",196,0,0.00907,0.0124,0.01644,0.01314,0.01694,0.01676,0.02542,0.02574,0.01916,0.02845,0.02862,0.02975,0.0259,0.01601,0.01818,0.03821,0.04277,0.0356,0.01956,0.04041,0.03041,0.03241,0.0275,0.02114
NA,2018,"Tottori","Jul",172,"GmJMC172","D1",197,0,0.00428,0.00721,0.01269,0.00955,0.01178,0.009,0.0193,0.01546,0.00576,0.01574,0.0161,0.01823,0.0159,0.00433,0.00954,0.01844,0.02902,0.01549,0.00511,0.02535,0.01483,0.01343,0.00917,0.01299
NA,2018,"Tottori","Jul",149,"GmJMC149","D1",198,0,0.00871,0.01406,0.01864,0.02008,0.02423,0.02552,0.04218,0.03076,0.02729,0.02721,0.03128,0.03763,0.02887,0.02172,0.03277,0.03264,0.03651,0.05023,0.02693,0.04671,0.03492,0.03045,0.03516,0.03199
NA,2018,"Tottori","Jul",133,"GmJMC133","D1",199,0,0.01114,0.02154,0.02506,0.02234,0.02598,0.02453,0.03566,0.03172,0.02742,0.036,0.03904,0.03797,0.02701,0.02745,0.02799,0.034,0.04428,0.05052,0.02738,0.04283,0.03255,0.02492,0.0227,0.01797
NA,2018,"Tottori","Jul",43,"GmJMC043","D1",200,0,0.00667,0.01312,0.01501,0.01324,0.01566,0.01281,0.02974,0.02384,0.02217,0.02182,0.01819,0.02232,0.01708,0.0118,0.01587,0.02464,0.03303,0.03564,0.0207,0.03545,0.0288,0.03323,0.03034,0.02975
NA,2018,"Tottori","Jul",159,"GmWMC159","D2",1,0,0.00325,0.00568,0.00921,0.00734,0.00869,0.00571,0.01125,0.01294,0.01504,0.01724,0.01749,0.02247,0.02285,0.01804,0.01949,0.03456,0.03406,0.0347,0.02136,0.04215,0.0323,0.03185,0.01227,0.01081
NA,2018,"Tottori","Jul",153,"GmWMC153","D2",2,0,0.01214,0.01462,0.01967,0.01767,0.01401,0.01402,0.02387,0.01907,0.01785,0.01618,0.0175,0.02079,0.01486,0.01379,0.01493,0.032,0.03265,0.02631,0.0169,0.0283,0.02084,0.02092,0.01829,0.01368
NA,2018,"Tottori","Jul",27,"GmWMC027","D2",3,0,0.0093,0.01043,0.0155,0.01215,0.0098,0.01073,0.01838,0.01598,0.01461,0.01579,0.01328,0.01766,0.01175,0.00627,0.0084,0.02349,0.02364,0.01995,0.00688,0.0195,0.00892,0.00937,0.00939,0.00485
NA,2018,"Tottori","Jul",184,"GmJMC184","D2",4,0,0.00969,0.01248,0.02035,0.02126,0.01897,0.02003,0.03713,0.02681,0.02543,0.02371,0.02728,0.0314,0.02297,0.01888,0.02275,0.03889,0.04478,0.03623,0.02563,0.03503,0.02701,0.02702,0.03199,0.03157
NA,2018,"Tottori","Jul",25,"GmJMC025","D2",5,0,0.0137,0.02005,0.02767,0.02966,0.02973,0.02867,0.04809,0.04409,0.03823,0.04186,0.04085,0.04347,0.03567,0.03151,0.03711,0.06688,0.08275,0.07398,0.05322,0.07955,0.06193,0.0579,0.06948,0.0442
NA,2018,"Tottori","Jul",137,"GmJMC137","D2",6,0,0.01705,0.01911,0.02956,0.02626,0.02605,0.0276,0.04943,0.04121,0.04326,0.04227,0.0499,0.05876,0.04459,0.03121,0.04785,0.08353,0.09368,0.07586,0.05049,0.08498,0.0858,0.07906,0.06805,0.06486
NA,2018,"Tottori","Jul",164,"GmWMC164","D2",7,0,0.01323,0.02027,0.03201,0.03386,0.02967,0.02916,0.06398,0.04335,0.04308,0.04557,0.04973,0.05173,0.04666,0.03841,0.0501,0.08437,0.09362,0.08332,0.05473,0.09049,0.07996,0.06684,0.05326,0.0522
NA,2018,"Tottori","Jul",6,"GmWMC006","D2",8,0,0.01535,0.01947,0.03158,0.03325,0.03316,0.02916,0.05504,0.03709,0.03836,0.03719,0.03491,0.04086,0.03488,0.02197,0.03281,0.06768,0.07664,0.05885,0.03586,0.05426,0.03599,0.03937,0.02653,0.03881
NA,2018,"Tottori","Jul",1,"GmWMC001","D2",9,0,0.01606,0.01646,0.02711,0.02513,0.0282,0.02421,0.04514,0.04261,0.04178,0.04888,0.04812,0.05511,0.05675,0.04253,0.05149,0.08622,0.08875,0.06702,0.04516,0.05722,0.03818,0.03186,0.01661,0.02446
NA,2018,"Tottori","Jul",117,"GmJMC117","D2",10,0,0.01004,0.01206,0.02189,0.01786,0.01877,0.01981,0.04218,0.03699,0.04542,0.04602,0.0498,0.05318,0.0495,0.04446,0.04423,0.07717,0.08386,0.06686,0.04685,0.07617,0.07168,0.05832,0.05391,0.05545
NA,2018,"Tottori","Jul",97,"GmJMC097","D2",11,0,0.01636,0.01853,0.02878,0.02598,0.02778,0.03129,0.04769,0.04276,0.04512,0.04633,0.04898,0.05382,0.04784,0.04787,0.04811,0.0868,0.09956,0.08742,0.05627,0.09251,0.08799,0.07579,0.07429,0.07795
NA,2018,"Tottori","Jul",178,"GmWMC178","D2",12,0,0.01123,0.01692,0.02718,0.02215,0.02289,0.02107,0.03751,0.03561,0.03963,0.04485,0.04462,0.0454,0.0468,0.03934,0.04199,0.09021,0.09114,0.08534,0.0585,0.09248,0.05678,0.04997,0.07882,0.06496
NA,2018,"Tottori","Jul",157,"GmWMC157","D2",13,0,0.00082,0.00055,0.00516,0.00439,0.00346,0.00326,0.00831,0.00949,0.01001,0.0125,0.01185,0.01362,0.01147,0.00478,0.00413,0.02091,0.02638,0.0203,0.011,0.01928,0.00656,0.01047,0.00914,0.00671
NA,2018,"Tottori","Jul",20,"GmWMC020","D2",14,0,0.0171,0.01924,0.02711,0.02352,0.02625,0.02311,0.03807,0.03768,0.03755,0.04251,0.04368,0.04947,0.04502,0.03743,0.04426,0.06804,0.08038,0.06238,0.04125,0.06511,0.06628,0.06978,0.049,0.06357
NA,2018,"Tottori","Jul",140,"GmWMC140","D2",15,0,0.00745,0.00824,0.01649,0.01391,0.01366,0.01236,0.02315,0.01941,0.02,0.02237,0.02328,0.02285,0.02154,0.01529,0.01517,0.04282,0.04787,0.03566,0.02937,0.02913,0.02072,0.01785,0.03133,0.01452
NA,2018,"Tottori","Jul",81,"GmJMC081","D2",16,0,0.01613,0.02892,0.03944,0.03682,0.03894,0.03661,0.06174,0.05732,0.05527,0.05823,0.06073,0.06647,0.0626,0.03921,0.0485,0.09377,0.10308,0.09401,0.07239,0.07697,0.08933,0.08496,0.08853,0.08992
NA,2018,"Tottori","Jul",146,"GmWMC146","D2",17,0,0.00439,0.00489,0.01161,0.0125,0.01091,0.0119,0.01952,0.01751,0.01954,0.02822,0.02963,0.0302,0.03176,0.02715,0.03597,0.05054,0.06092,0.05106,0.02965,0.04053,0.04714,0.05183,0.03043,0.03449
NA,2018,"Tottori","Jul",163,"GmWMC163","D2",18,0,0.00372,0.00428,0.00788,0.00655,0.0061,0.00562,0.01407,0.01089,0.01032,0.01408,0.01389,0.01619,0.01575,0.01294,0.0185,0.03435,0.03964,0.03011,0.02025,0.03117,0.03193,0.03048,0.02351,0.0446
NA,2018,"Tottori","Jul",64,"GmJMC064","D2",19,0,0.01312,0.01664,0.02562,0.02275,0.02362,0.02072,0.03782,0.02809,0.0282,0.03487,0.03591,0.0398,0.02922,0.02903,0.02233,0.05889,0.06602,0.04158,0.0218,0.02348,0.02728,0.02604,0.03135,0.0197
NA,2018,"Tottori","Jul",13,"GmJMC013","D2",20,0,0.00965,0.01117,0.02086,0.01715,0.01721,0.01561,0.02571,0.0229,0.01911,0.0185,0.02121,0.02463,0.02233,0.01411,0.01447,0.0394,0.03815,0.03365,0.02153,0.01133,0.01033,0.01616,0.02614,0.01412
NA,2018,"Tottori","Jul",51,"GmJMC051","D2",21,0,0.01879,0.02929,0.03692,0.03719,0.04001,0.03377,0.05732,0.0521,0.05006,0.07136,0.06585,0.07041,0.05634,0.03591,0.04761,0.1138,0.12225,0.07342,0.04444,0.06885,0.07316,0.08176,0.06544,0.07846
NA,2018,"Tottori","Jul",124,"GmWMC124","D2",22,0,0.01071,0.0153,0.02406,0.02184,0.02163,0.02076,0.03192,0.03488,0.02806,0.04127,0.04063,0.049,0.04513,0.02926,0.03665,0.06804,0.08137,0.07086,0.0504,0.05559,0.05222,0.05072,0.05153,0.04612
NA,2018,"Tottori","Jul",174,"GmWMC174","D2",23,0,0.00725,0.01084,0.01501,0.01284,0.01252,0.00919,0.02173,0.02051,0.01485,0.02109,0.02394,0.02669,0.02049,0.01131,0.01821,0.03862,0.04799,0.03304,0.01926,0.03065,0.02357,0.02898,0.03401,0.01728
NA,2018,"Tottori","Jul",67,"GmJMC067","D2",24,0,0.01522,0.02212,0.02696,0.0274,0.0197,0.01984,0.0368,0.02929,0.02494,0.03074,0.03711,0.0328,0.03155,0.02537,0.02655,0.05375,0.06809,0.04824,0.03884,0.04982,0.05052,0.05229,0.04347,0.05752
NA,2018,"Tottori","Jul",125,"GmWMC125","D2",25,0,0.01266,0.01777,0.0244,0.02145,0.02114,0.01881,0.03679,0.02953,0.02596,0.02885,0.02815,0.03648,0.03386,0.03013,0.02335,0.06302,0.06085,0.0599,0.04369,0.03917,0.03128,0.04167,0.04358,0.03019
NA,2018,"Tottori","Jul",68,"GmJMC068","D2",26,0,0.01105,0.02304,0.02863,0.03101,0.02813,0.02762,0.04883,0.03271,0.03238,0.0373,0.03652,0.03407,0.02935,0.02293,0.02587,0.03917,0.04904,0.05548,0.0359,0.04201,0.029,0.02846,0.04578,0.04189
NA,2018,"Tottori","Jul",190,"GmWMC190","D2",27,0,0.01158,0.01641,0.01853,0.01738,0.02062,0.0195,0.03147,0.0321,0.03107,0.03625,0.03602,0.03894,0.03143,0.02999,0.03666,0.05794,0.069,0.05529,0.0389,0.05697,0.0491,0.04481,0.03753,0.03776
NA,2018,"Tottori","Jul",91,"GmJMC091","D2",28,0,0.03144,0.04416,0.04358,0.04515,0.04565,0.04523,0.08004,0.06675,0.05191,0.06555,0.06715,0.06226,0.05494,0.03587,0.03911,0.07619,0.08656,0.06435,0.03612,0.06963,0.04814,0.05562,0.0585,0.0475
NA,2018,"Tottori","Jul",28,"GmJMC028","D2",29,0,0.02061,0.03181,0.0351,0.03725,0.03972,0.03966,0.0559,0.04585,0.04539,0.0429,0.04596,0.04986,0.04597,0.04108,0.03634,0.07655,0.0895,0.08796,0.05957,0.09783,0.06486,0.06934,0.0846,0.05593
NA,2018,"Tottori","Jul",182,"GmWMC182","D2",30,0,0.00675,0.01117,0.01251,0.01317,0.01473,0.01315,0.02219,0.01833,0.01959,0.02035,0.01627,0.01757,0.01445,0.00683,0.00855,0.0211,0.02024,0.02046,0.01313,0.02708,0.00774,0.01354,0.02393,0.01493
NA,2018,"Tottori","Jul",227,"Tachiutaka","D2",31,0,0.00788,0.01556,0.01599,0.01882,0.01871,0.01688,0.02915,0.02081,0.01682,0.01912,0.02428,0.02495,0.02109,0.01127,0.01605,0.026,0.0359,0.03758,0.0231,0.02954,0.01188,0.01715,0.02812,0.02122
NA,2018,"Tottori","Jul",5,"GmJMC005","D2",32,0,0.01561,0.02512,0.02475,0.0268,0.03063,0.02786,0.04514,0.03614,0.03412,0.03148,0.03071,0.0337,0.03081,0.02129,0.02689,0.05127,0.05207,0.04645,0.02922,0.04962,0.0349,0.03847,0.03958,0.0316
NA,2018,"Tottori","Jul",192,"GmWMC192","D2",33,0,0.00156,0.0051,0.00349,0.00654,0.00889,0.00741,0.01671,0.01826,0.01777,0.02256,0.02351,0.02678,0.01994,0.01352,0.0198,0.04081,0.04403,0.04644,0.02406,0.05301,0.03021,0.0253,0.01538,0.00632
NA,2018,"Tottori","Jul",4,"GmJMC004","D2",34,0,0.01758,0.027,0.02587,0.03122,0.0334,0.03145,0.04994,0.04291,0.04106,0.0453,0.04412,0.05011,0.04068,0.03219,0.03049,0.05852,0.06659,0.06448,0.03609,0.0621,0.03691,0.04141,0.02926,0.02905
NA,2018,"Tottori","Jul",58,"GmJMC058","D2",35,0,0.00797,0.01433,0.01216,0.01529,0.01715,0.0121,0.02846,0.02734,0.02468,0.0249,0.02354,0.02918,0.02213,0.01883,0.01606,0.03685,0.04417,0.03326,0.02062,0.04608,0.02243,0.02429,0.02378,0.0136
NA,2018,"Tottori","Jul",129,"GmWMC129","D2",36,0,0.00874,0.01617,0.01353,0.01916,0.02027,0.02184,0.03469,0.02951,0.02681,0.03161,0.02813,0.02951,0.02533,0.02291,0.02216,0.03564,0.04422,0.04793,0.03099,0.04369,0.03274,0.02538,0.02829,0.02792
NA,2018,"Tottori","Jul",40,"GmJMC040","D2",37,0,0.0134,0.02339,0.02467,0.02449,0.02533,0.02473,0.04475,0.03312,0.02732,0.02943,0.02942,0.03171,0.02972,0.02481,0.0204,0.04,0.04018,0.04615,0.02571,0.0313,0.01692,0.02267,0.02833,0.03025
NA,2018,"Tottori","Jul",60,"GmJMC060","D2",38,0,0.01623,0.03086,0.03326,0.03301,0.03838,0.03739,0.05883,0.05274,0.04764,0.04709,0.05354,0.05714,0.04133,0.02948,0.03441,0.06962,0.07763,0.05872,0.02839,0.06385,0.03834,0.04018,0.03619,0.03338
NA,2018,"Tottori","Jul",30,"GmJMC030","D2",39,0,0.0068,0.01685,0.01811,0.01931,0.01943,0.01541,0.02815,0.02191,0.02545,0.02891,0.03081,0.03273,0.02578,0.02189,0.01746,0.05503,0.05405,0.03859,0.01501,0.03949,0.01818,0.02442,0.01485,0.0293
NA,2018,"Tottori","Jul",77,"GmJMC077","D2",40,0,0.0228,0.03314,0.03663,0.03818,0.03795,0.03684,0.06058,0.04751,0.04495,0.05265,0.05359,0.05827,0.05462,0.04582,0.05342,0.07473,0.08292,0.08141,0.05873,0.08952,0.05721,0.07317,0.06278,0.06814
NA,2018,"Tottori","Jul",106,"GmJMC106","D2",41,0,0.00712,0.01355,0.01399,0.01487,0.01542,0.01469,0.02744,0.02431,0.02519,0.0258,0.03065,0.03068,0.02488,0.01361,0.02225,0.03996,0.04902,0.03675,0.0231,0.03702,0.02504,0.03265,0.01963,0.01402
NA,2018,"Tottori","Jul",85,"GmJMC085","D2",42,0,0.0217,0.03403,0.03852,0.03929,0.03962,0.03597,0.0679,0.06861,0.06947,0.08889,0.08286,0.09773,0.08997,0.07831,0.09879,0.13081,0.15541,0.13777,0.12079,0.15303,0.14629,0.15297,0.13994,0.12389
NA,2018,"Tottori","Jul",66,"GmWMC066","D2",43,0,0.01834,0.03131,0.03374,0.03662,0.03475,0.03568,0.05615,0.04608,0.04398,0.05174,0.05165,0.06367,0.05067,0.03545,0.04271,0.08502,0.09185,0.08661,0.04978,0.07994,0.04985,0.06197,0.05068,0.05335
NA,2018,"Tottori","Jul",189,"GmWMC189","D2",44,0,0.00988,0.01498,0.02125,0.01972,0.02513,0.0229,0.04173,0.03664,0.03122,0.03587,0.04015,0.04759,0.03933,0.03451,0.04303,0.06447,0.07339,0.07856,0.05113,0.06435,0.04993,0.05478,0.03495,0.02497
NA,2018,"Tottori","Jul",90,"GmJMC090","D2",45,0,0.00974,0.02192,0.02709,0.02567,0.02855,0.02793,0.04476,0.03037,0.02764,0.03011,0.03295,0.03384,0.02765,0.02301,0.02482,0.03872,0.04747,0.05099,0.02863,0.03815,0.02775,0.03997,0.03926,0.03272
NA,2018,"Tottori","Jul",54,"GmJMC054","D2",46,0,0.0122,0.02894,0.03275,0.03585,0.04099,0.03543,0.06067,0.05591,0.05192,0.05676,0.05976,0.06284,0.05683,0.04919,0.04592,0.06677,0.08001,0.09059,0.06935,0.08878,0.05889,0.06086,0.05436,0.03994
NA,2018,"Tottori","Jul",72,"GmWMC072","D2",47,0,0.00738,0.01466,0.02239,0.01951,0.02462,0.02151,0.04301,0.03167,0.03371,0.03486,0.04253,0.05295,0.03096,0.033,0.03163,0.06443,0.07005,0.06575,0.0405,0.06722,0.05169,0.05112,0.03334,0.01805
NA,2018,"Tottori","Jul",101,"GmJMC101","D2",48,0,0.01189,0.02339,0.02731,0.02906,0.02795,0.02842,0.05243,0.03698,0.04299,0.04554,0.04861,0.04709,0.04377,0.04316,0.05032,0.06953,0.0707,0.06768,0.05143,0.07333,0.05541,0.05999,0.0486,0.0392
NA,2018,"Tottori","Jul",43,"GmJMC043","D2",49,0,0.00379,0.00984,0.01428,0.00993,0.01245,0.01137,0.02619,0.01684,0.01445,0.01725,0.02015,0.02069,0.01251,0.0096,0.00784,0.02495,0.03081,0.03002,0.01587,0.02483,0.01376,0.02488,0.02529,0.01952
NA,2018,"Tottori","Jul",45,"GmWMC045","D2",50,0,0.00737,0.01514,0.01659,0.0165,0.01846,0.02025,0.03697,0.03347,0.02845,0.03311,0.03201,0.03447,0.02894,0.01958,0.02792,0.03864,0.04511,0.04511,0.03002,0.04274,0.03654,0.0356,0.03584,0.02462
NA,2018,"Tottori","Jul",150,"GmWMC150","D2",51,0,0.00418,0.00685,0.00889,0.00702,0.00685,0.00583,0.01022,0.01288,0.01336,0.01444,0.01533,0.01711,0.01537,0.01559,0.01821,0.03453,0.03445,0.03175,0.02255,0.0381,0.03079,0.03135,0.01652,0.01669
NA,2018,"Tottori","Jul",170,"GmWMC170","D2",52,0,0.00289,0.00293,0.00659,0.00538,0.004,0.00289,0.00846,0.00851,0.00953,0.01062,0.01166,0.01431,0.01384,0.0108,0.01273,0.03097,0.02852,0.02465,0.01276,0.03507,0.02454,0.02462,0.01154,0.01371
NA,2018,"Tottori","Jul",154,"GmWMC154","D2",53,0,0.00703,0.00935,0.01393,0.01142,0.01027,0.00924,0.01568,0.01646,0.01762,0.01804,0.01608,0.02044,0.01589,0.01053,0.01715,0.03747,0.03538,0.03006,0.01806,0.04198,0.02621,0.03756,0.02853,0.02956
NA,2018,"Tottori","Jul",74,"GmWMC074","D2",54,0,0.00359,0.00627,0.01178,0.00873,0.00839,0.0076,0.01624,0.01278,0.01453,0.01292,0.01216,0.01462,0.013,0.00614,0.00452,0.01713,0.02023,0.01986,0.01055,0.01603,0.00888,0.01401,0.01779,0.01218
NA,2018,"Tottori","Jul",167,"GmJMC167","D2",55,0,0.02109,0.03105,0.04185,0.03466,0.03487,0.03305,0.06129,0.05355,0.04614,0.04717,0.04705,0.05743,0.04787,0.03828,0.04175,0.096,0.0996,0.06571,0.04969,0.10993,0.07605,0.0734,0.09674,0.07332
NA,2018,"Tottori","Jul",132,"GmWMC132","D2",56,0,0.01291,0.01537,0.02169,0.02293,0.02171,0.02214,0.04239,0.03402,0.03079,0.03996,0.04515,0.04922,0.03669,0.03177,0.04563,0.07204,0.077,0.07103,0.06055,0.0803,0.0832,0.08536,0.08859,0.09764
NA,2018,"Tottori","Jul",21,"GmJMC021","D2",57,0,0.01121,0.01716,0.02728,0.02574,0.02718,0.02427,0.04944,0.039,0.03396,0.03215,0.03498,0.03786,0.03489,0.01738,0.02598,0.06458,0.06948,0.05431,0.03876,0.05573,0.03278,0.03291,0.03793,0.03034
NA,2018,"Tottori","Jul",138,"GmWMC138","D2",58,0,0.00685,0.00757,0.01507,0.01329,0.0169,0.01511,0.02283,0.02896,0.03249,0.03886,0.04192,0.04715,0.04554,0.03561,0.05251,0.07845,0.08547,0.07815,0.06713,0.0911,0.07307,0.07129,0.02983,0.03045
NA,2018,"Tottori","Jul",42,"GmWMC042","D2",59,0,0.00665,0.00572,0.01244,0.00968,0.01109,0.01006,0.01868,0.02308,0.02647,0.03015,0.03385,0.03983,0.04541,0.03322,0.03996,0.05881,0.06346,0.05916,0.04366,0.07066,0.06053,0.04864,0.05121,0.05764
NA,2018,"Tottori","Jul",19,"GmWMC019","D2",60,0,0.00459,0.0044,0.00924,0.00739,0.00934,0.0092,0.01627,0.01578,0.01784,0.02198,0.02151,0.0281,0.02917,0.02386,0.0292,0.04883,0.05618,0.05331,0.04253,0.06508,0.05683,0.05424,0.05046,0.06008
NA,2018,"Tottori","Jul",86,"GmWMC086","D2",61,0,0.01677,0.0178,0.02809,0.02433,0.02462,0.02299,0.04487,0.04519,0.03947,0.04874,0.05011,0.05479,0.04505,0.03926,0.04048,0.0947,0.09712,0.08188,0.05486,0.08584,0.05977,0.05658,0.03662,0.05188
NA,2018,"Tottori","Jul",36,"GmWMC036","D2",62,0,0.00456,0.0043,0.00814,0.0062,0.00667,0.00569,0.01299,0.01095,0.01251,0.01454,0.0147,0.01764,0.01567,0.02554,0.02045,0.0383,0.04127,0.04592,0.03776,0.04992,0.04737,0.04741,0.04934,0.05771
NA,2018,"Tottori","Jul",31,"GmJMC031","D2",63,0,0.02513,0.03141,0.04286,0.04425,0.04901,0.04734,0.06499,0.0703,0.06898,0.08449,0.092,0.09359,0.08075,0.0686,0.08082,0.13633,0.14482,0.10335,0.08593,0.12723,0.13114,0.1263,0.08876,0.12921
NA,2018,"Tottori","Jul",121,"GmJMC121","D2",64,0,0.01291,0.01588,0.02471,0.02235,0.02619,0.02588,0.04482,0.05054,0.05084,0.06314,0.06555,0.07712,0.0651,0.04909,0.06767,0.11663,0.12929,0.10998,0.07952,0.13835,0.12568,0.12392,0.09855,0.12303
NA,2018,"Tottori","Jul",116,"GmJMC116","D2",65,0,0.00924,0.01623,0.0303,0.03269,0.02977,0.03064,0.05595,0.04572,0.0525,0.05296,0.05896,0.05982,0.0546,0.03564,0.05249,0.10359,0.11632,0.08877,0.07523,0.08725,0.08063,0.08114,0.0777,0.09041
